Term Code,Class,Title,Crn,Instructor,Cap,Enrl,Days,Times,Location,Type
202030,ARCH 241-001,Building Construction I,34598,"Watson, Bradford",46,44,W,1100-1150,CHEEVE 214,L
202030,ARCH 241-001,Building Construction I,34598,"Watson, Bradford",46,44,MF,1510-1700,JABS 111,L
202030,ARCH 241-002,Building Construction I,35241,"Martin, Bret",44,33,MWF,1200-1250,HERRIC 313,L
202030,ARCH 241-002,Building Construction I,35241,"Martin, Bret",44,33,,-, ,L
202030,ARCH 254-001,Architectural Design II,33008,"Conrad, Maire",12,12,MF,0900-1150,CHEEVE 236,D
202030,ARCH 254-001,Architectural Design II,33008,"Conrad, Maire",12,12,MWF,0800-0850,CHEEVE 215,D
202030,ARCH 254-001,Architectural Design II,33008,"Conrad, Maire",12,12,W,0900-0950,CHEEVE 236,D
202030,ARCH 254-002,Architectural Design II,33047,"Bonnett, Erik",12,10,W,0900-0950,CHEEVE 236,L
202030,ARCH 254-002,Architectural Design II,33047,"Bonnett, Erik",12,10,MF,0900-1150,CHEEVE 236,L
202030,ARCH 254-002,Architectural Design II,33047,"Bonnett, Erik",12,10,MWF,0800-0850,CHEEVE 215,L
202030,ARCH 254-003,Architectural Design II,33048,"Sorenson, Henry",12,10,MWF,0800-0850,CHEEVE 215,L
202030,ARCH 254-003,Architectural Design II,33048,"Sorenson, Henry",12,10,MF,0900-1150,CHEEVE 236,L
202030,ARCH 254-003,Architectural Design II,33048,"Sorenson, Henry",12,10,W,0900-0950,CHEEVE 236,L
202030,ARCH 254-004,Architectural Design II,33049,"Rifki, Fatih",12,11,MWF,0800-0850,CHEEVE 215,L
202030,ARCH 254-004,Architectural Design II,33049,"Rifki, Fatih",12,11,MF,0900-1150,CHEEVE 236,L
202030,ARCH 254-004,Architectural Design II,33049,"Rifki, Fatih",12,11,W,0900-0950,CHEEVE 236,L
202030,ARCH 262-001,Arch Graphics II,30122,"Juroszek, Steven",24,21,TR,0800-0950,CHEEVE 212,L
202030,ARCH 262-001,Arch Graphics II,30122,"Juroszek, Steven",24,21,M,1310-1400,CHEEVE 214,L
202030,ARCH 262-002,Arch Graphics II,33982,"Karczewska, Zuzanna",24,23,M,1310-1400,CHEEVE 214,L
202030,ARCH 262-002,Arch Graphics II,33982,"Karczewska, Zuzanna",24,23,TR,1000-1150,CHEEVE 212,L
202030,ARCH 323IA-001,World Architecture II,30820,"Cowan, Susanne",72,48,TR,1505-1620,CHEEVE 215,L
202030,ARCH 332-001,Environmental Cntrl II,33779,"Mukhopadhyay, Jaya",60,42,W,1710-1900,CHEEVE 212,L
202030,ARCH 332-001,Environmental Cntrl II,33779,"Mukhopadhyay, Jaya",60,42,TR,1050-1205,CHEEVE 215,L
202030,ARCH 340-001,Building Construction II,31876,"Livingston, Christopher",60,41,TR,0825-0915,CHEEVE 215,L
202030,ARCH 340-001,Building Construction II,31876,"Livingston, Christopher",60,41,TR,1310-1500,CHEEVE 212,L
202030,ARCH 344-001,Arch Structures II,33024,"Vernooy, David",48,42,MWF,1200-1250,NAH 337,L
202030,ARCH 344-002,Arch Structures II,33222,"Vernooy, David",24,24,T,1710-1900,CHEEVE 212,D
202030,ARCH 344-003,Arch Structures II,33256,"Vernooy, David",24,17,R,1710-1900,CHEEVE 212,D
202030,ARCH 356-001,Arch Design IV,33275,"Newton, Barry",11,11,W,1410-1500,CHEEVE 235,D
202030,ARCH 356-001,Arch Design IV,33275,"Newton, Barry",11,11,W,1310-1400,CHEEVE 214,D
202030,ARCH 356-001,Arch Design IV,33275,"Newton, Barry",11,11,MF,1310-1700,CHEEVE 235,D
202030,ARCH 356-002,Arch Design IV,33277,"Smith, John",11,11,W,1310-1400,CHEEVE 214,D
202030,ARCH 356-002,Arch Design IV,33277,"Smith, John",11,11,MF,1310-1700,CHEEVE 235,D
202030,ARCH 356-002,Arch Design IV,33277,"Smith, John",11,11,W,1410-1500,CHEEVE 235,D
202030,ARCH 356-003,Arch Design IV,33278,"LeClair, Chere",11,11,W,1410-1500,CHEEVE 235,D
202030,ARCH 356-003,Arch Design IV,33278,"LeClair, Chere",11,11,MF,1310-1700,CHEEVE 235,D
202030,ARCH 356-003,Arch Design IV,33278,"LeClair, Chere",11,11,W,1310-1400,CHEEVE 214,D
202030,ARCH 356-004,Arch Design IV,33279,"Brittingham, John",11,9,W,1310-1400,CHEEVE 214,D
202030,ARCH 356-004,Arch Design IV,33279,"Brittingham, John",11,9,MF,1310-1700,CHEEVE 235,D
202030,ARCH 356-004,Arch Design IV,33279,"Brittingham, John",11,9,W,1410-1500,CHEEVE 235,D
202030,ARCH 413-001,Professional Practice,33561,"Everts, Michael",45,46,MWF,1200-1250,CHEEVE 212,L
202030,ARCH 431-001,Sustainability in Architecture,33562,"Elliott, Duke",20,21,W,1000-1150,CHEEVE 131,L
202030,ARCH 451-001,Design for Community,30125,"Mohland, Sarah",6,1,TR,1340-1455,CHEEVE 131,I
202030,ARCH 451-002,Design for Community,31414,"Terrio, Kyle",4,2,,-, ,I
202030,ARCH 452-001,Research Methods in Arch,32902,"Cowan, Susanne",48,44,TR,0925-1040,NAH 153,L
202030,ARCH 457-001,Architectural Design V,33609,"Brush, Brian",12,12,M,1100-1150,CHEEVE 214,L
202030,ARCH 457-001,Architectural Design V,33609,"Brush, Brian",12,12,F,0800-1150,CHEEVE 207,L
202030,ARCH 457-001,Architectural Design V,33609,"Brush, Brian",12,12,M,0800-1050,CHEEVE 207,L
202030,ARCH 457-001,Architectural Design V,33609,"Brush, Brian",12,12,W,0800-0950,CHEEVE 207,L
202030,ARCH 457-002,Architectural Design V,33610,"Livingston, Christopher",12,9,M,0800-1050,CHEEVE 207,L
202030,ARCH 457-002,Architectural Design V,33610,"Livingston, Christopher",12,9,W,0800-0950,CHEEVE 207,L
202030,ARCH 457-002,Architectural Design V,33610,"Livingston, Christopher",12,9,F,0800-1150,CHEEVE 207,L
202030,ARCH 457-002,Architectural Design V,33610,"Livingston, Christopher",12,9,M,1100-1150,CHEEVE 214,L
202030,ARCH 457-003,Architectural Design V,33611,"Newton, Barry",12,12,W,0800-0950,CHEEVE 207,L
202030,ARCH 457-003,Architectural Design V,33611,"Newton, Barry",12,12,F,0800-1150,CHEEVE 207,L
202030,ARCH 457-003,Architectural Design V,33611,"Newton, Barry",12,12,M,0800-1050,CHEEVE 207,L
202030,ARCH 457-003,Architectural Design V,33611,"Newton, Barry",12,12,M,1100-1150,CHEEVE 214,L
202030,ARCH 457-004,Architectural Design V,33612,"Smith, John",12,11,M,1100-1150,CHEEVE 214,L
202030,ARCH 457-004,Architectural Design V,33612,"Smith, John",12,11,W,0800-0950,CHEEVE 207,L
202030,ARCH 457-004,Architectural Design V,33612,"Smith, John",12,11,M,0800-1050,CHEEVE 207,L
202030,ARCH 457-004,Architectural Design V,33612,"Smith, John",12,11,F,0800-1150,CHEEVE 207,L
202030,ARCH 522-001,Historical Issues in Arch,31178,"Conrad, Maire",14,3,TR,0925-1040,CHEEVE 131,M
202030,ARCH 523-001,Issues in City Planning,31179,"Vernooy, David",14,9,TR,1050-1205,CHEEVE 131,R
202030,ARCH 543-001,Adv Appl Dsgn/Const,30142,"Clinton, Bill",14,11,W,1510-1800,CHEEVE 108,D
202030,ARCH 543-001,Adv Appl Dsgn/Const,30142,"Clinton, Bill",14,11,M,1510-1800,CHEEVE 108,D
202030,ARCH 551-001,Advanced Arch Studio,31797,"LeClair, Chere",10,9,MF,0800-1150,CHEEVE 145,D
202030,ARCH 551-001,Advanced Arch Studio,31797,"LeClair, Chere",10,9,W,0800-0950,CHEEVE 145,D
202030,ARCH 551-002,Advanced Arch Studio,31877,"Everts, Michael",10,7,MF,1310-1700,CHEEVE 145,D
202030,ARCH 551-002,Advanced Arch Studio,31877,"Everts, Michael",10,7,W,1310-1500,CHEEVE 145,D
202030,ARCH 551-003,Advanced Arch Studio,33023,"Karczewska, Zuzanna",10,10,MF,0800-1150,CHEEVE 145,D
202030,ARCH 551-003,Advanced Arch Studio,33023,"Karczewska, Zuzanna",10,10,W,0800-0950,CHEEVE 145,D
202030,ARCH 565-001,Adv Computer Appl II,34629,"Juroszek, Steven",6,5,TR,1320-1600,CHEEVE ,R
202030,ARCH 565-002,Adv Computer Appl II,35242,"Brush, Brian",6,5,TR,0800-1040,CHEEVE 241,R
202030,ARCH 575-001,Professional Paper,33025,"Brittingham, John",6,0,R,1200-1250,CHEEVE 241,I
202030,ARCH 575-002,Professional Paper,33026,"Cowan, Susanne",6,0,R,1200-1250,CHEEVE 241,I
202030,ARCH 575-003,Professional Paper,33027,"Everts, Michael",6,4,R,1200-1250,CHEEVE 241,I
202030,ARCH 575-004,Professional Paper,33028,"Johnson, Ralph",6,4,R,1200-1250,CHEEVE 241,I
202030,ARCH 575-005,Professional Paper,33029,"Juroszek, Steven",6,2,R,1200-1250,CHEEVE 241,I
202030,ARCH 575-006,Professional Paper,33030,"Karczewska, Zuzanna",6,3,R,1200-1250,CHEEVE 241,I
202030,ARCH 575-007,Professional Paper,33031,"LeClair, Chere",6,1,R,1200-1250,CHEEVE 241,I
202030,ARCH 575-008,Professional Paper,33032,"Livingston, Christopher",6,4,R,1200-1250,CHEEVE 241,I
202030,ARCH 575-009,Professional Paper,33033,"Brush, Brian",6,2,,-, ,I
202030,ARCH 575-010,Professional Paper,33034,"Newton, Barry",6,1,R,1200-1250,CHEEVE 241,I
202030,ARCH 575-013,Professional Paper,33037,"Smith, John",6,1,R,1200-1250,CHEEVE 241,I
202030,ARCH 575-014,Professional Paper,33038,"Watson, Bradford",6,2,R,1200-1250,CHEEVE 241,I
202030,ARCH 575-015,Professional Paper,33039,"Mukhopadhyay, Jaya",6,0,R,1200-1250,CHEEVE 241,I
202030,ARCH 575-016,Professional Paper,33040,"Sorenson, Henry",6,0,R,1200-1250,CHEEVE 241,I
202030,ARCH 575-017,Professional Paper,33041,"Vernooy, David",6,3,R,1200-1250,CHEEVE 241,I
202030,ARCH 577-001,Reader Crit for Prof. Paper,34856,"Brittingham, John",5,3,,-, ,M
202030,ARCH 577-002,Reader Crit for Prof. Paper,34857,"Cowan, Susanne",5,2,,-, ,M
202030,ARCH 577-003,Reader Crit for Prof. Paper,34858,"Bonnett, Erik",5,4,,-, ,M
202030,ARCH 577-004,Reader Crit for Prof. Paper,34859,"Brush, Brian",5,1,,-, ,M
202030,ARCH 577-005,Reader Crit for Prof. Paper,34860,"Everts, Michael",5,1,,-, ,M
202030,ARCH 577-006,Reader Crit for Prof. Paper,34861,"Johnson, Ralph",5,1,,-, ,M
202030,ARCH 577-007,Reader Crit for Prof. Paper,34862,"Juroszek, Steven",5,2,,-, ,M
202030,ARCH 577-008,Reader Crit for Prof. Paper,34863,"Karczewska, Zuzanna",5,1,,-, ,M
202030,ARCH 577-009,Reader Crit for Prof. Paper,34864,"LeClair, Chere",5,1,,-, ,M
202030,ARCH 577-010,Reader Crit for Prof. Paper,34865,"Livingston, Christopher",5,1,,-, ,M
202030,ARCH 577-012,Reader Crit for Prof. Paper,34866,"Mukhopadhyay, Jaya",5,1,,-, ,M
202030,ARCH 577-013,Reader Crit for Prof. Paper,34867,"Newton, Barry",5,1,,-, ,M
202030,ARCH 577-014,Reader Crit for Prof. Paper,34868,"Smith, John",5,1,,-, ,M
202030,ARCH 577-015,Reader Crit for Prof. Paper,34869,"Sorenson, Henry",5,2,,-, ,M
202030,ARCH 577-016,Reader Crit for Prof. Paper,34870,"Vernooy, David",5,2,,-, ,M
202030,ARCH 577-017,Reader Crit for Prof. Paper,34871,"Watson, Bradford",5,3,,-, ,M
202030,ARNR 507-001,Research Methods,30195,"Thomson, Jennifer",30,2,T,1510-1700,ABB 134,M
202030,ARNR 524-001,Adv Animal Breeding,34982,"Thomson, Jennifer",10,4,MWF,0900-0950,ABB 136,L
202030,ARNR 525-001,Muscle Growth & Biology,34983,"Boles, Jane",10,1,TR,0800-0915,ABB 238,L
202030,ARNR 541-001,Range Ecophysiology,34984,"Olson, Bret",10,3,TR,0925-1040,ABB 238,L
202030,ARNR 594-001,Research Seminar,34654,"Yeoman, Carl",15,4,R,1200-1300,ABB 134,M
202030,ARTH 201IA-001,Art of World Civilization II,30821,"Emberlin, Barbara",140,74,MWF,0800-0850,HOWARD 108,L
202030,ARTH 201IA-008,Art of World Civilization II,31076,"Mealer, Carol",27,27,R,1100-1150,WILSON 1122,R
202030,ARTH 201IA-003,Art of World Civilization II,31077,"DuBois, Stormy",27,27,W,1000-1050,WILSON 1122,R
202030,ARTH 201IA-004,Art of World Civilization II,31078,"Huvaere, Dani",27,27,F,1000-1050,WILSON 1122,R
202030,ARTH 201IA-005,Art of World Civilization II,31079,"DuBois, Stormy",27,27,W,1610-1700,WILSON 1122,R
202030,ARTH 201IA-006,Art of World Civilization II,31367,"Huvaere, Dani",27,27,T,1100-1150,WILSON 1122,R
202030,ARTH 201IA-007,Art of World Civilization II,31921,"Huvaere, Dani",27,26,T,1400-1450,WILSON 1122,R
202030,ARTH 201IA-002,Art of World Civilization II,33598,"Emberlin, Barbara",104,100,MWF,1100-1150,CHEEVE 215,L
202030,ARTH 201IA-009,Art of World Civilization II,34019,"Dawkins, Rebecca",27,13,R,1400-1450,WILSON 1122,R
202030,ARTH 360-001,Hist Asian Art And Arch,35215,"Larkin, Todd",28,28,TR,1340-1455,CHEEVE 215,L
202030,ARTH 430-001,19th Century Art,35116,"Larkin, Todd",25,25,TR,0925-1040,CHEEVE 215,L
202030,ARTH 430-002,19th Century Art,35243,"Larkin, Todd",16,13,,-, ,L
202030,ARTH 491-005,Special Topics,34547,"Gee, Regina",15,15,,-, ,M
202030,ARTH 491-001,Special Topics,35154,"Gee, Regina",26,26,MW,1430-1545,WILSON 1122,M
202030,ARTH 491-002,Special Topics,35366,"Ragain, Melissa",15,15,,-, ,L
202030,ARTH 492-003,Independent Study,31772,"Ragain, Melissa",15,0,,-, ,I
202030,ARTH 492-001,Independent Study,32166,"Gee, Regina",19,0,,-, ,I
202030,ARTH 492-002,Independent Study,32167,"Larkin, Todd",20,0,,-, ,I
202030,ARTH 495-001,Field Study,30640,"Gee, Regina",15,15,,-, ,L
202030,ARTH 499R-001,Senior Thesis: Art History,32169,"Larkin, Todd",20,0,,-, ,I
202030,ARTH 499R-002,Senior Thesis: Art History,33682,"Gee, Regina",10,0,,-, ,I
202030,ARTH 499R-003,Senior Thesis: Art History,34245,"Ragain, Melissa",10,1,,-, ,I
202030,ARTH 591-001,Special Topics,35158,"Ragain, Melissa",15,4,MW,1430-1545,HAYNES 134,M
202030,ARTZ 105RA-001,Visual Language - Drawing,31616,"Gathje, Samuel",10,6,MW,0900-1150,HAYNES 107,D
202030,ARTZ 105RA-003,Visual Language - Drawing,31617,"Lowder, Jade",10,5,MW,1310-1600,HAYNES 107,D
202030,ARTZ 105RA-005,Visual Language - Drawing,31618,"Parker, Ryan",10,2,TR,0900-1150,HAYNES 107,D
202030,ARTZ 105RA-007,Visual Language - Drawing,31619,"Figueroa, Casey",10,7,TR,1310-1600,HAYNES 107,D
202030,ARTZ 105RA-002,Visual Language - Drawing,32991,"Gathje, Samuel",8,8,MW,0900-1150,HAYNES 107,D
202030,ARTZ 105RA-004,Visual Language - Drawing,32992,"Lowder, Jade",8,8,MW,1310-1600,HAYNES 107,D
202030,ARTZ 105RA-006,Visual Language - Drawing,32993,"Parker, Ryan",8,8,TR,0900-1150,HAYNES 107,D
202030,ARTZ 105RA-008,Visual Language - Drawing,32994,"Figueroa, Casey",8,8,TR,1310-1600,HAYNES 107,D
202030,ARTZ 110RA-001,Ideation and Creativity,33334,"Adams, Dean",111,109,F,0900-0950,CHEEVE 215,L
202030,ARTZ 110RA-002,Ideation and Creativity,33335,"Riebe, Denise",15,16,MW,0900-1150,HAYNES 248,D
202030,ARTZ 110RA-004,Ideation and Creativity,33336,"Rasile, Alayna",15,14,TR,0900-1150,HAYNES 248,D
202030,ARTZ 110RA-006,Ideation and Creativity,33337,"Riebe, Denise",15,16,MW,1310-1600,HAYNES 248,D
202030,ARTZ 110RA-008,Ideation and Creativity,33338,"Mckay, Laurel",15,15,TR,1310-1600,HAYNES 248,D
202030,ARTZ 110RA-010,Ideation and Creativity,33339,"Parker, Ryan",15,15,TR,1310-1600,HAYNES 249,D
202030,ARTZ 110RA-012,Ideation and Creativity,33340,"Judge, Vaughan",15,15,MW,1310-1600,HAYNES 249,D
202030,ARTZ 110RA-003,Ideation and Creativity,34833,"Riebe, Denise",3,3,MW,0900-1150,HAYNES 248,D
202030,ARTZ 110RA-005,Ideation and Creativity,34834,"Rasile, Alayna",3,3,TR,0900-1150,HAYNES 248,D
202030,ARTZ 110RA-007,Ideation and Creativity,34835,"Riebe, Denise",3,3,MW,1310-1600,HAYNES 248,D
202030,ARTZ 110RA-009,Ideation and Creativity,34836,"Mckay, Laurel",3,3,TR,1310-1600,HAYNES 248,D
202030,ARTZ 110RA-011,Ideation and Creativity,34837,"Parker, Ryan",3,3,TR,1310-1600,HAYNES 249,D
202030,ARTZ 110RA-013,Ideation and Creativity,34838,"Judge, Vaughan",3,3,MW,1310-1600,HAYNES 249,D
202030,ARTZ 211RA-001,Drawing I,30828,"Mast, Sara",14,13,MW,0900-1150,HAYNES 227,D
202030,ARTZ 221-001,Painting I,30145,"Beamish, Rollin",14,14,,-, ,D
202030,ARTZ 221-001,Painting I,30145,"Beamish, Rollin",14,14,TR,0900-1150,HAYNES 227,D
202030,ARTZ 231RA-001,Ceramics I,31080,"Hatch, Michael",9,9,TR,0900-1150,HAYNES 108,D
202030,ARTZ 231RA-003,Ceramics I,31081,"DeWeese, Joshua",9,9,MW,0900-1150,HAYNES 108,D
202030,ARTZ 231RA-005,Ceramics I,34016,"Botelho Alvarez, Alejandro",10,10,MW,1310-1600,HAYNES 108,D
202030,ARTZ 231RA-002,Ceramics I,34020,"Hatch, Michael",7,7,TR,0900-1150,HAYNES 108,D
202030,ARTZ 231RA-004,Ceramics I,34021,"DeWeese, Joshua",6,6,MW,0900-1150,HAYNES 108,D
202030,ARTZ 231RA-006,Ceramics I,34022,"Botelho Alvarez, Alejandro",6,6,MW,1310-1600,HAYNES 108,D
202030,ARTZ 251-001,Sculpture I,30147,"Zimpel, James",16,16,MW,0900-1150,HAYNES 119,D
202030,ARTZ 251-001,Sculpture I,30147,"Zimpel, James",16,16,,-, ,D
202030,ARTZ 261-001,Metals I,30146,"Petersen, Bryan",16,15,MW,0900-1150,HAYNES 228,D
202030,ARTZ 261-001,Metals I,30146,"Petersen, Bryan",16,15,,-, ,D
202030,ARTZ 271-001,Printmaking I,30148,"Janzen, Gesine",16,14,TR,0900-1150,HAYNES 133,D
202030,ARTZ 271-001,Printmaking I,30148,"Janzen, Gesine",16,14,,-, ,D
202030,ARTZ 312-001,Intermediate Drawing,30151,"Beamish, Rollin",15,13,,-, ,D
202030,ARTZ 312-001,Intermediate Drawing,30151,"Beamish, Rollin",15,13,TR,1310-1700,HAYNES 227,D
202030,ARTZ 322-002,Intermediate Painting,34023,"Mast, Sara",15,12,MW,1310-1700,HAYNES 227,D
202030,ARTZ 323-001,Cezanne's Path,35415,"Mast, Sara",16,13,,-, ,D
202030,ARTZ 332-001,Intermediate Ceramics,33566,"Hatch, Michael",15,14,TR,1310-1700,HAYNES 108,D
202030,ARTZ 352-001,Intermediate Sculpture,32974,"Zimpel, James",16,11,MW,1310-1700,HAYNES 119,D
202030,ARTZ 361-001,Metals II,30150,"Petersen, Bryan",16,12,TR,1310-1700,HAYNES 228,D
202030,ARTZ 379-001,Alternative Print Media,35145,"Janzen, Gesine",16,15,TR,1310-1700,HAYNES 133,B
202030,ARTZ 399-001,Studio Arts Pre-Thesis,34056,"Beamish, Rollin",1,0,,-, ,I
202030,ARTZ 399-002,Studio Arts Pre-Thesis,34057,"Mast, Sara",1,1,,-, ,I
202030,ARTZ 399-003,Studio Arts Pre-Thesis,34058,"DeWeese, Joshua",1,0,,-, ,I
202030,ARTZ 399-004,Studio Arts Pre-Thesis,34059,"Hatch, Michael",1,1,,-, ,I
202030,ARTZ 399-005,Studio Arts Pre-Thesis,34060,"Zimpel, James",1,2,,-, ,I
202030,ARTZ 399-006,Studio Arts Pre-Thesis,34061,"Petersen, Bryan",1,0,,-, ,I
202030,ARTZ 399-007,Studio Arts Pre-Thesis,34062,"Janzen, Gesine",1,1,,-, ,I
202030,ARTZ 411-001,Guided Research- Drawing,30153,"Mast, Sara",20,0,,-, ,I
202030,ARTZ 421-001,Guided Research- Painting,30154,"Mast, Sara",20,0,,-, ,I
202030,ARTZ 431-001,Guided Research- Ceramics,30158,"DeWeese, Joshua",20,0,,-, ,I
202030,ARTZ 431-002,Guided Research- Ceramics,32386,"Adams, Dean",20,0,,-, ,I
202030,ARTZ 453-001,Guided Research- Sculpture,30155,"Zimpel, James",20,0,,-, ,I
202030,ARTZ 461-001,Guided Research-Metalsmithing,30156,"Petersen, Bryan",20,0,,-, ,I
202030,ARTZ 472-001,Guided Research- Printmaking,30157,"Janzen, Gesine",20,0,,-, ,I
202030,ARTZ 491-004,Special Topics,35367,"DeWeese, Joshua",15,15,,-, ,D
202030,ARTZ 491-005,Special Topics,35368,"Hatch, Michael",15,15,,-, ,D
202030,ARTZ 492-001,Independent Study,32165,"Judge, Vaughan",0,0,,-, ,I
202030,ARTZ 494-001,Undergraduate Seminar,33666,"Judge, Vaughan",25,23,F,1310-1600,HAYNES 216,M
202030,ARTZ 498-001,Internship,30159,"Judge, Vaughan",20,0,,-, ,I
202030,ARTZ 498-002,Internship,30160,"Adams, Dean",20,0,,-, ,I
202030,ARTZ 498-003,Internship,33667,"Emberlin, Barbara",10,0,,-, ,I
202030,ARTZ 499R-001,Senior Thesis: Studio,32168,"Adams, Dean",20,0,,-, ,I
202030,ARTZ 499R-002,Senior Thesis: Studio,33683,"Beamish, Rollin",20,0,,-, ,I
202030,ARTZ 499R-003,Senior Thesis: Studio,33684,"DeWeese, Joshua",20,1,,-, ,I
202030,ARTZ 499R-004,Senior Thesis: Studio,33685,"Hatch, Michael",20,0,,-, ,I
202030,ARTZ 499R-005,Senior Thesis: Studio,33686,"Janzen, Gesine",20,1,,-, ,I
202030,ARTZ 499R-006,Senior Thesis: Studio,33687,"Mast, Sara",20,0,,-, ,I
202030,ARTZ 499R-007,Senior Thesis: Studio,33688,"Petersen, Bryan",20,0,,-, ,I
202030,ARTZ 499R-008,Senior Thesis: Studio,33689,"Zimpel, James",20,0,,-, ,I
202030,ARTZ 500-001,MFA Caucus,33840,"Mast, Sara",15,9,W,1730-1900, ,M
202030,ARTZ 505-001,Painting,30161,"Mast, Sara",20,0,,-, ,I
202030,ARTZ 515-001,Ceramics,30163,"Hatch, Michael",20,0,,-, ,I
202030,ARTZ 515-002,Ceramics,30164,"DeWeese, Joshua",20,2,,-, ,I
202030,ARTZ 515-003,Ceramics,34226,"Adams, Dean",10,0,,-, ,I
202030,ARTZ 524-001,Metalsmithing,30165,"Petersen, Bryan",20,0,,-, ,I
202030,ARTZ 527-001,Printmaking,30167,"Beamish, Rollin",20,2,,-, ,I
202030,ARTZ 527-002,Printmaking,30705,"Janzen, Gesine",20,0,,-, ,I
202030,ARTZ 529-002,Sculpture,34772,"Hatch, Michael",10,1,,-, ,I
202030,ARTZ 530-001,Intermedia,30169,"Adams, Dean",20,0,,-, ,I
202030,ARTZ 530-002,Intermedia,30170,"Judge, Vaughan",20,0,,-, ,I
202030,ARTZ 530-003,Intermedia,34227,"Mast, Sara",10,0,,-, ,I
202030,ARTZ 594-001,Seminar,32378,"Judge, Vaughan",15,9,,-, ,M
202030,AS 403D-801,Monsoon Asian Civilization,34843,"Williams, Philip",20,20,,-,ONLINE WEB,L
202030,AS 403D-802,Monsoon Asian Civilization,34913,"Williams, Philip",12,2,,-,ONLINE WEB,L
202030,ASTR 110IN-001,Intro to Astr: Myst of the Sky,30872,"Willoughby, Shannon",208,184,TR,1340-1455,BARNAR 103,L
202030,ASTR 110IN-002,Intro to Astr: Myst of the Sky,30873,"Brannon, Sean",216,170,TR,1505-1620,BARNAR 103,L
202030,ASTR 110IN-098,Intro to Astr: Myst of the Sky,34168,"Noonan, Elizabeth",24,14,MW,0925-1040,GCE 7,L
202030,ASTR 373-001,"Stars, Galaxies, & Universe",33911,"Lohfink, Anne",30,6,MWF,1100-1150,WILSON 1124,L
202030,ASTR 373-002,"Stars, Galaxies, & Universe",33912,"Lohfink, Anne",12,5,M,1410-1600,AJMJH 138,B
202030,ASTR 373-003,"Stars, Galaxies, & Universe",33913,"Lohfink, Anne",12,1,M,1200-1350,AJMJH 138,B
202030,AVFT 122-001,Private Pilot - Flight,32150,"Haskins, Ryan",1,0,MWF,0700-0900,BZNSUM ,B
202030,AVFT 122-011,Private Pilot - Flight,33694,"Haskins, Ryan",4,0,,-, ,B
202030,AVFT 141-001,Advanced Navigation Systems,32031,"Haskins, Ryan",24,23,MW,1740-1900,ROBERT 109,L
202030,AVFT 141-002,Advanced Navigation Systems,32682,"Haskins, Ryan",24,18,MW,1410-1525,ROBERT 109,L
202030,AVFT 142-001,Instrument Flight,32128,"Haskins, Ryan",4,4,MWF,0700-0900,BZNSUM ,B
202030,AVFT 142-002,Instrument Flight,33122,"Haskins, Ryan",4,4,MWF,0900-1100,BZNSUM ,B
202030,AVFT 142-003,Instrument Flight,33695,"Haskins, Ryan",2,2,MWF,1100-1300,BZNSUM ,B
202030,AVFT 142-004,Instrument Flight,33696,"Haskins, Ryan",4,4,MWF,1300-1500,BZNSUM ,B
202030,AVFT 142-005,Instrument Flight,33697,"Haskins, Ryan",4,0,MWF,1500-1700,BZNSUM ,B
202030,AVFT 142-006,Instrument Flight,33698,"Haskins, Ryan",4,1,MWF,1700-1900,BZNSUM ,B
202030,AVFT 142-007,Instrument Flight,33699,"Haskins, Ryan",4,4,TR,0700-0900,BZNSUM ,B
202030,AVFT 142-008,Instrument Flight,33700,"Haskins, Ryan",4,2,TR,0900-1100,BZNSUM ,B
202030,AVFT 142-009,Instrument Flight,33701,"Haskins, Ryan",4,3,TR,1100-1300,BZNSUM ,B
202030,AVFT 142-010,Instrument Flight,33702,"Haskins, Ryan",4,4,TR,1300-1500,BZNSUM ,B
202030,AVFT 142-011,Instrument Flight,33703,"Haskins, Ryan",4,3,TR,1500-1700,BZNSUM ,B
202030,AVFT 142-012,Instrument Flight,34614,"Haskins, Ryan",4,0,TR,1700-1900,BZNSUM ,B
202030,AVFT 142-013,Instrument Flight,34615,"Haskins, Ryan",4,3,,-, ,B
202030,AVFT 143-001,Instrument Ground,32033,"Haskins, Ryan",40,40,MW,1610-1730,WILSON 1131,L
202030,AVFT 150-001,Aviation Operations,32035,"Arneson, Heide",40,37,TR,1740-1900,WILSON 1131,L
202030,AVFT 252-002,Commercial Flight 1,32129,"Haskins, Ryan",0,0,MWF,0900-1100,BZNSUM ,B
202030,AVFT 252-001,Commercial Flight 1,32396,"Haskins, Ryan",1,1,MWF,0700-0900,BZNSUM ,B
202030,AVFT 252-003,Commercial Flight 1,33704,"Haskins, Ryan",2,2,MWF,1100-1300,BZNSUM ,B
202030,AVFT 252-004,Commercial Flight 1,33705,"Haskins, Ryan",7,2,MWF,1300-1500,BZNSUM ,B
202030,AVFT 252-005,Commercial Flight 1,33706,"Haskins, Ryan",7,0,MWF,1500-1700,BZNSUM ,B
